Date,Name of State / UT,Latitude,Longitude,Total Confirmed cases,Death,Cured/Discharged/Migrated,New cases,New deaths,New recovered,total_tests,total_recovered,active_cases
05-05-2020,Uttar Pradesh,26.8467,80.9462,2766,50,802,121,0,48,2477219,490973,4501
05-05-2020,Uttarakhand,30.0668,79.0193,60,1,39,0,0,0,102174,17192,71
05-05-2020,West Bengal,22.9868,87.855,1259,133,218,296,0,67,9954903,1032609,18883
06-05-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,0,32,0,0,0,4248188,235939,7170
06-05-2020,Andhra Pradesh,15.9129,79.74,1717,36,589,67,0,65,2034606,300761,634
06-05-2020,Arunachal Pradesh,28.218,94.7278,1,0,1,0,0,0,430995,59370,3473
06-05-2020,Assam,26.2006,92.9376,43,1,32,0,0,0,578807,82703,548
06-05-2020,Bihar,25.0961,85.3131,536,4,142,8,0,12,59274648,4409159,31102
06-05-2020,Chandigarh,30.7333,76.7794,111,1,21,9,0,0,2213831,163687,15498
06-05-2020,Chhattisgarh,21.2787,81.8661,59,0,36,1,0,0,675008,30088,182
06-05-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,1,0,0,0,0,0,1904970,90076,2719
06-05-2020,Delhi,28.7041,77.1025,5104,64,1468,206,0,37,,14,3
06-05-2020,Goa,15.2993,74.124,7,0,7,0,0,0,828928,104,152223
06-05-2020,Gujarat,22.2587,71.1924,6245,368,1381,441,0,186,816126,57708,150
06-05-2020,Haryana,29.0588,76.0856,548,6,256,31,0,2,358675,36183,664
06-05-2020,Himachal Pradesh,31.1048,77.1734,42,2,38,1,0,4,176919,2964,34212
06-05-2020,Jammu and Kashmir,33.7782,76.5762,741,8,320,15,0,17,15855490,5044893,376294
06-05-2020,Jharkhand,23.6102,85.2799,125,3,33,10,0,6,,1,6
06-05-2020,Karnataka,15.3173,75.7139,671,29,331,20,0,10,3216305,504142,1355
06-05-2020,Kerala,10.8505,76.2711,502,4,462,2,0,0,54960,11866,84
06-05-2020,Ladakh,34.2996,78.2932,41,0,17,0,0,0,4030048,313256,154450
06-05-2020,Madhya Pradesh,22.9734,78.6569,3049,176,1000,107,0,202,2465201,232955,603
06-05-2020,Maharashtra,19.7515,75.7139,15525,617,2819,984,0,354,11238,390,355
06-05-2020,Manipur,24.6637,93.9063,2,0,2,0,0,0,11237010,1149054,670
06-05-2020,Meghalaya,25.467,91.3662,12,1,10,0,0,10,1319772,223190,102
06-05-2020,Mizoram,23.1645,92.9376,1,0,0,0,0,0,8083326,592089,1617
06-05-2020,Odisha,20.9517,85.0985,175,1,60,6,0,0,1018783,153662,2384
06-05-2020,Puducherry,11.9416,79.8083,9,0,6,1,0,1,,5,3
06-05-2020,Punjab,31.1471,75.3412,1451,25,133,218,0,12,5669140,966904,142
06-05-2020,Rajasthan,27.0238,74.2179,3158,89,1525,97,0,131,21107399,7989151,55673
06-05-2020,Tamil Nadu,11.1271,78.6569,4058,33,1485,508,0,76,98964,60339,398
06-05-2020,Telengana,18.1124,79.0193,1096,29,585,11,0,0,7127584,989005,53755
06-05-2020,Tripura,23.9408,91.9882,43,0,2,14,0,0,,4225,14041
06-05-2020,Uttar Pradesh,26.8467,80.9462,2880,56,987,114,0,185,253043,8579,124
06-05-2020,Uttarakhand,30.0668,79.0193,61,1,39,1,0,0,5114703,249943,2773
06-05-2020,West Bengal,22.9868,87.855,1344,140,364,85,0,146,,9,0
07-05-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,0,32,0,0,0,11002430,,
07-05-2020,Andhra Pradesh,15.9129,79.74,1777,36,729,60,0,140,25000000,384592,556
07-05-2020,Arunachal Pradesh,28.218,94.7278,1,0,1,0,0,0,28350449,1494141,4732
07-05-2020,Assam,26.2006,92.9376,45,1,32,2,0,0,49264,4166,707
07-05-2020,Bihar,25.0961,85.3131,542,4,188,6,0,46,6019923,773421,24653
07-05-2020,Chandigarh,30.7333,76.7794,120,1,21,9,0,0,249149,43200,25
07-05-2020,Chhattisgarh,21.2787,81.8661,59,0,36,0,0,0,2633737,624673,6173
07-05-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,1,0,0,0,0,0,30226868,,
07-05-2020,Delhi,28.7041,77.1025,5532,65,1542,428,0,74,29827732,3624459,3008
07-05-2020,Goa,15.2993,74.124,7,0,7,0,0,0,36224215,5335112,552117
07-05-2020,Gujarat,22.2587,71.1924,6625,396,1500,380,0,119,41903714,,
07-05-2020,Haryana,29.0588,76.0856,594,7,260,46,0,4,3487616,364474,1028
07-05-2020,Himachal Pradesh,31.1048,77.1734,45,2,38,3,0,0,1603660,395430,9788
07-05-2020,Jammu and Kashmir,33.7782,76.5762,775,8,322,34,0,2,22954921,,
07-05-2020,Jharkhand,23.6102,85.2799,127,3,37,2,0,4,273400000,17647179,235444
07-05-2020,Karnataka,15.3173,75.7139,693,29,354,22,0,23,5343203,45522,82926
07-05-2020,Kerala,10.8505,76.2711,503,4,469,1,0,7,78646,,
07-05-2020,Ladakh,34.2996,78.2932,41,0,17,0,0,0,,2,0
07-05-2020,Madhya Pradesh,22.9734,78.6569,3138,185,1099,89,0,99,70707,5547,15
07-05-2020,Maharashtra,19.7515,75.7139,16758,651,3094,1233,0,275,143281,23277,622
07-05-2020,Manipur,24.6637,93.9063,2,0,2,0,0,0,112382,1399,9140
07-05-2020,Meghalaya,25.467,91.3662,12,1,10,0,0,0,23687,2449,289
07-05-2020,Mizoram,23.1645,92.9376,1,0,0,0,0,0,99138,6641,52
07-05-2020,Odisha,20.9517,85.0985,185,2,61,10,0,1,85921,1605,9684
07-05-2020,Puducherry,11.9416,79.8083,9,0,6,0,0,0,152231,16454,283
07-05-2020,Punjab,31.1471,75.3412,1516,27,135,65,0,2,29036,5891,6
07-05-2020,Rajasthan,27.0238,74.2179,3317,92,1596,159,0,71,42144668,743921,6189
07-05-2020,Tamil Nadu,11.1271,78.6569,4829,35,1516,771,0,31,1081824,84059,14
07-05-2020,Telengana,18.1124,79.0193,1107,29,628,11,0,43,9596815,1988209,8578
07-05-2020,Tripura,23.9408,91.9882,43,0,2,0,0,0,,42553,515
07-05-2020,Uttar Pradesh,26.8467,80.9462,2998,60,1130,118,0,143,259958,,
07-05-2020,Uttarakhand,30.0668,79.0193,61,1,39,0,0,0,23767171,1162140,76731
07-05-2020,West Bengal,22.9868,87.855,1456,144,364,112,0,0,62056,9985,52
08-05-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,0,33,0,0,1,7127129,1761664,5388
08-05-2020,Andhra Pradesh,15.9129,79.74,1847,38,780,70,0,51,2656926,1003559,9287
08-05-2020,Arunachal Pradesh,28.218,94.7278,1,0,1,0,0,0,5117,16357,1671
08-05-2020,Assam,26.2006,92.9376,54,1,34,9,0,2,400466,13182,11986
08-05-2020,Bihar,25.0961,85.3131,550,5,246,8,0,58,24841314,3708347,78349
08-05-2020,Chandigarh,30.7333,76.7794,135,1,21,15,0,0,15804065,,
08-05-2020,Chhattisgarh,21.2787,81.8661,59,0,38,0,0,2,389677,13514,3873
08-05-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,1,0,0,0,0,0,471036328,11548089,473589
08-05-2020,Delhi,28.7041,77.1025,5980,66,1931,448,0,389,6486117,646921,239
08-05-2020,Goa,15.2993,74.124,7,0,7,0,0,0,3078533,576684,82
08-05-2020,Gujarat,22.2587,71.1924,7012,425,1709,387,0,209,562941,,
08-05-2020,Haryana,29.0588,76.0856,625,7,260,31,0,0,236268,49455,29216
08-05-2020,Himachal Pradesh,31.1048,77.1734,46,2,38,1,0,0,1021394,69549,747
08-05-2020,Jammu and Kashmir,33.7782,76.5762,793,9,335,18,0,13,18553837,2477725,8305
08-05-2020,Jharkhand,23.6102,85.2799,132,3,41,5,0,4,20927607,3551493,66506
08-05-2020,Karnataka,15.3173,75.7139,705,30,366,12,0,12,146269,52479,240
08-05-2020,Kerala,10.8505,76.2711,503,4,474,0,0,5,16207475,60634,706841
08-05-2020,Ladakh,34.2996,78.2932,42,0,17,1,0,0,,17264,0
08-05-2020,Madhya Pradesh,22.9734,78.6569,3252,193,1231,114,0,132,,,
08-05-2020,Maharashtra,19.7515,75.7139,17974,694,3301,1216,0,207,17270775,4273599,70772
08-05-2020,Manipur,24.6637,93.9063,2,0,2,0,0,0,264799,22746,12
08-05-2020,Meghalaya,25.467,91.3662,12,1,10,0,0,0,735638,36727,23
08-05-2020,Mizoram,23.1645,92.9376,1,0,0,0,0,0,518262,10110,928
08-05-2020,Odisha,20.9517,85.0985,219,2,62,34,0,1,726218,141354,9418
08-05-2020,Puducherry,11.9416,79.8083,9,0,6,0,0,0,4592916,,
08-05-2020,Punjab,31.1471,75.3412,1644,28,149,128,0,14,160622710,14951238,3040
08-05-2020,Rajasthan,27.0238,74.2179,3427,97,1596,110,0,0,505354,5963,47
08-05-2020,Tamil Nadu,11.1271,78.6569,5409,37,1547,580,0,31,2612795,100205,60268
08-05-2020,Telengana,18.1124,79.0193,1123,29,650,16,0,22,519264096,21677896,305201
08-05-2020,Tripura,23.9408,91.9882,65,0,2,22,0,0,19521252,,
08-05-2020,Uttar Pradesh,26.8467,80.9462,3071,62,1250,73,0,120,159103283,886128,14054
08-05-2020,Uttarakhand,30.0668,79.0193,61,1,39,0,0,0,6114822,892434,2893
08-05-2020,West Bengal,22.9868,87.855,1548,151,364,92,0,0,1016882505,81244260,1938567
09-05-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,0,33,0,0,0,1377915,236974,191
09-05-2020,Andhra Pradesh,15.9129,79.74,1887,41,842,40,0,62,24976,7974,469
09-05-2020,Arunachal Pradesh,28.218,94.7278,1,0,1,0,0,0,3359014,516170,1040
09-05-2020,Assam,26.2006,92.9376,59,1,34,5,0,0,85811485,9355040,1298525
09-05-2020,Bihar,25.0961,85.3131,571,5,297,21,0,51,20508,438,9
09-05-2020,Chandigarh,30.7333,76.7794,150,1,21,15,0,0,,9,0
09-05-2020,Chhattisgarh,21.2787,81.8661,59,0,38,0,0,0,265253,9009,661
09-05-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,1,0,0,0,0,0,3452554,315997,611
09-05-2020,Delhi,28.7041,77.1025,6318,68,2020,338,0,89,2287793,242417,1307
09-05-2020,Goa,15.2993,74.124,7,0,7,0,0,0,2287793,,
09-05-2020,Gujarat,22.2587,71.1924,7402,449,1872,390,0,163,856,4,1930
09-05-2020,Haryana,29.0588,76.0856,647,8,279,22,0,19,974,88,8500
09-05-2020,Himachal Pradesh,31.1048,77.1734,50,2,38,4,0,0,7877,755,15355
09-05-2020,Jammu and Kashmir,33.7782,76.5762,823,9,364,30,0,29,7377,0,6980
09-05-2020,Jharkhand,23.6102,85.2799,132,3,52,0,0,11,2516,83337,66
09-05-2020,Karnataka,15.3173,75.7139,753,30,376,48,0,10,18,80568,99
09-05-2020,Kerala,10.8505,76.2711,503,4,484,0,0,10,34,419,9
09-05-2020,Ladakh,34.2996,78.2932,42,0,17,0,0,0,55,452,83515
09-05-2020,Madhya Pradesh,22.9734,78.6569,3341,200,1349,89,0,118,599,799,573
09-05-2020,Maharashtra,19.7515,75.7139,19063,731,3470,1089,0,169,967,9,33948
09-05-2020,Manipur,24.6637,93.9063,2,0,2,0,0,0,5615,2,6150
09-05-2020,Meghalaya,25.467,91.3662,12,1,10,0,0,0,5636,1108,3275
09-05-2020,Mizoram,23.1645,92.9376,1,0,0,0,0,0,5,9289,53549
09-05-2020,Odisha,20.9517,85.0985,271,2,63,52,0,1,38248,58,5
09-05-2020,Puducherry,11.9416,79.8083,9,0,6,0,0,0,856,4,1930
09-05-2020,Punjab,31.1471,75.3412,1731,29,152,87,0,3,974,88,8500
09-05-2020,Rajasthan,27.0238,74.2179,3579,101,1916,152,0,320,7877,755,15355
09-05-2020,Tamil Nadu,11.1271,78.6569,6009,40,1605,600,0,58,7377,0,6980
09-05-2020,Telengana,18.1124,79.0193,1133,29,700,10,0,50,2516,83337,66
09-05-2020,Tripura,23.9408,91.9882,118,0,2,53,0,0,18,80568,99
09-05-2020,Uttar Pradesh,26.8467,80.9462,3214,66,1387,143,0,137,34,419,9
09-05-2020,Uttarakhand,30.0668,79.0193,63,1,46,2,0,7,55,452,83515
09-05-2020,West Bengal,22.9868,87.855,1678,160,364,130,0,0,599,799,573
10-05-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,0,33,0,0,0,951337,162202,9375
10-05-2020,Andhra Pradesh,15.9129,79.74,1930,44,887,43,0,45,1817530,271826,251
10-05-2020,Arunachal Pradesh,28.218,94.7278,1,0,1,0,0,0,230861,178371,80570
10-05-2020,Assam,26.2006,92.9376,63,2,34,4,0,0,249838,41021,982
10-05-2020,Bihar,25.0961,85.3131,591,5,322,20,0,25,1499795,97149,145
10-05-2020,Chandigarh,30.7333,76.7794,169,2,24,19,0,3,51382,2916,59
10-05-2020,Chhattisgarh,21.2787,81.8661,59,0,43,0,0,5,18901,7511,73
10-05-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,1,0,0,0,0,0,35716069,8895999,76591
10-05-2020,Delhi,28.7041,77.1025,6542,73,2020,224,0,0,3068217,412048,2225
10-05-2020,Goa,15.2993,74.124,7,0,7,0,0,0,177885,35199,281
10-05-2020,Gujarat,22.2587,71.1924,7796,472,2091,394,0,219,70885598,6199822,386179
10-05-2020,Haryana,29.0588,76.0856,675,9,290,28,0,11,185034905,4135885,58304
10-05-2020,Himachal Pradesh,31.1048,77.1734,50,2,38,0,0,0,6838458,782869,60
10-05-2020,Jammu and Kashmir,33.7782,76.5762,836,9,368,13,0,4,233473,32488,582
10-05-2020,Jharkhand,23.6102,85.2799,156,3,78,24,0,26,9775981,569758,5760
10-05-2020,Karnataka,15.3173,75.7139,794,30,386,41,0,10,14051455,1899419,24466
10-05-2020,Kerala,10.8505,76.2711,505,4,485,2,0,1,669421,71497,4331
10-05-2020,Ladakh,34.2996,78.2932,42,0,17,0,0,0,13220483,,
10-05-2020,Madhya Pradesh,22.9734,78.6569,3614,215,1676,273,0,327,33846023,3941350,143434
10-05-2020,Maharashtra,19.7515,75.7139,20228,779,3800,1165,0,330,549217,56761,459
10-05-2020,Manipur,24.6637,93.9063,2,0,2,0,0,0,604310,25506,1283
10-05-2020,Meghalaya,25.467,91.3662,13,1,10,1,0,0,893980,13664,336
10-05-2020,Mizoram,23.1645,92.9376,1,0,1,0,0,1,2303690,59491,58
10-05-2020,Odisha,20.9517,85.0985,294,2,63,23,0,0,2705422,863665,20538
10-05-2020,Puducherry,11.9416,79.8083,9,0,6,0,0,0,1767199,,
10-05-2020,Punjab,31.1471,75.3412,1762,31,157,31,0,5,2026898,303026,608
10-05-2020,Rajasthan,27.0238,74.2179,3708,106,2026,129,0,110,63776166,29718402,298772
10-05-2020,Tamil Nadu,11.1271,78.6569,6535,44,1824,526,0,219,103637,,
10-05-2020,Telengana,18.1124,79.0193,1163,30,750,30,0,50,717784,142788,1651
10-05-2020,Tripura,23.9408,91.9882,134,0,2,16,0,0,9924259,1014302,110157
10-05-2020,Uttar Pradesh,26.8467,80.9462,3373,74,1499,159,0,112,248995,20439,32
10-05-2020,Uttarakhand,30.0668,79.0193,67,1,46,4,0,0,345742,,
10-05-2020,West Bengal,22.9868,87.855,1786,171,372,108,0,8,400982,55613,91
11-05-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,0,33,0,0,0,2961934,133194,12
11-05-2020,Andhra Pradesh,15.9129,79.74,1980,45,925,50,0,38,1751774,117791,62
11-05-2020,Arunachal Pradesh,28.218,94.7278,1,0,1,0,0,0,61436458,3499564,281554
11-05-2020,Assam,26.2006,92.9376,63,2,34,0,0,0,30126,9829,51
11-05-2020,Bihar,25.0961,85.3131,696,6,365,105,0,43,222773,8553,14997
11-05-2020,Chandigarh,30.7333,76.7794,169,2,24,0,0,0,81294,6859,7677
11-05-2020,Chhattisgarh,21.2787,81.8661,59,0,49,0,0,6,191341,4874,2347
11-05-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,1,0,0,0,0,0,1252808,74574,528
11-05-2020,Delhi,28.7041,77.1025,6923,73,2069,381,0,49,37693651,3468131,79669
11-05-2020,Goa,15.2993,74.124,7,0,7,0,0,0,44972952,,
11-05-2020,Gujarat,22.2587,71.1924,8194,493,2545,398,0,454,5375,82,0
11-05-2020,Haryana,29.0588,76.0856,703,10,300,28,0,10,160000000,210454,6141
11-05-2020,Himachal Pradesh,31.1048,77.1734,55,2,39,5,0,1,34675581,5928829,26666
11-05-2020,Jammu and Kashmir,33.7782,76.5762,861,9,383,25,0,15,,7933,7
11-05-2020,Jharkhand,23.6102,85.2799,157,3,78,1,0,0,347815,20178,3516
11-05-2020,Karnataka,15.3173,75.7139,848,31,424,54,0,38,17469,5291,118
11-05-2020,Kerala,10.8505,76.2711,512,4,489,7,0,4,4401922,841683,16037
11-05-2020,Ladakh,34.2996,78.2932,42,0,21,0,0,4,1509861,81168,22
11-05-2020,Madhya Pradesh,22.9734,78.6569,3614,215,1676,0,0,0,4838151,1111405,4115
11-05-2020,Maharashtra,19.7515,75.7139,22171,832,4199,1943,0,399,12920253,1095534,526
11-05-2020,Manipur,24.6637,93.9063,2,0,2,0,0,0,496693,42203,539
11-05-2020,Meghalaya,25.467,91.3662,13,1,10,0,0,0,9477138,124370,352309
11-05-2020,Mizoram,23.1645,92.9376,1,0,1,0,0,0,55323981,3871654,3948
11-05-2020,Odisha,20.9517,85.0985,377,3,68,83,0,5,846704,50930,34756
11-05-2020,Puducherry,11.9416,79.8083,9,0,6,0,0,0,127345763,2960386,9994
11-05-2020,Punjab,31.1471,75.3412,1823,31,166,61,0,9,305941,15427,15
11-05-2020,Rajasthan,27.0238,74.2179,3814,107,2176,106,0,150,194894,12323,299
11-05-2020,Tamil Nadu,11.1271,78.6569,7204,47,1959,669,0,135,3305829,575583,453
11-05-2020,Telengana,18.1124,79.0193,1196,30,750,33,0,0,2470170,,
11-05-2020,Tripura,23.9408,91.9882,150,0,2,16,0,0,3693367,442182,48850
11-05-2020,Uttar Pradesh,26.8467,80.9462,3467,74,1653,94,0,154,1950448,150662,7298
11-05-2020,Uttarakhand,30.0668,79.0193,68,1,46,1,0,0,317211,15701,26
11-05-2020,West Bengal,22.9868,87.855,1939,185,417,153,0,45,23693,9632,10
12-05-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,0,33,0,0,0,3345340,514836,56530
12-05-2020,Andhra Pradesh,15.9129,79.74,2018,45,975,38,0,50,4836364,455757,7670
12-05-2020,Arunachal Pradesh,28.218,94.7278,1,0,1,0,0,0,778000,7693,26937
12-05-2020,Assam,26.2006,92.9376,65,2,34,2,0,0,8632,,
12-05-2020,Bihar,25.0961,85.3131,747,6,377,51,0,12,517703,62875,1036
12-05-2020,Chandigarh,30.7333,76.7794,174,2,24,5,0,0,10832080,,
12-05-2020,Chhattisgarh,21.2787,81.8661,59,0,53,0,0,4,271490188,28156674,856871
12-05-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,1,0,0,0,0,0,631628,11254,70133
12-05-2020,Delhi,28.7041,77.1025,7233,73,2129,310,0,60,,,
12-05-2020,Goa,15.2993,74.124,7,0,7,0,0,0,1594523,47297,7
12-05-2020,Gujarat,22.2587,71.1924,8541,513,2780,347,0,235,155686,11591,43
12-05-2020,Haryana,29.0588,76.0856,730,11,337,27,0,37,16920079,1637293,1117
12-05-2020,Himachal Pradesh,31.1048,77.1734,59,2,39,4,0,0,122332384,23956700,1685607
12-05-2020,Jammu and Kashmir,33.7782,76.5762,879,10,427,18,0,44,2442206,159788,47
12-05-2020,Jharkhand,23.6102,85.2799,160,3,78,3,0,0,534283,16579,1448
12-05-2020,Karnataka,15.3173,75.7139,862,31,426,14,0,2,81233888,3306014,57014
12-05-2020,Kerala,10.8505,76.2711,519,4,489,7,0,0,164926,2761,9189
12-05-2020,Ladakh,34.2996,78.2932,42,0,21,0,0,0,157363,14634,1489
12-05-2020,Madhya Pradesh,22.9734,78.6569,3785,221,1747,171,0,71,938039,2250,137026
12-05-2020,Maharashtra,19.7515,75.7139,23401,868,4786,1230,0,587,4543522,831794,2291
12-05-2020,Manipur,24.6637,93.9063,2,0,2,0,0,0,136655,8010,41
12-05-2020,Meghalaya,25.467,91.3662,13,1,10,0,0,0,660107,36113,42
12-05-2020,Mizoram,23.1645,92.9376,1,0,1,0,0,0,610906,62301,275
12-05-2020,Odisha,20.9517,85.0985,414,3,85,37,0,17,132422,29605,273
12-05-2020,Puducherry,11.9416,79.8083,12,0,6,3,0,0,,29,0
12-05-2020,Punjab,31.1471,75.3412,1877,31,168,54,0,2,1365056,132358,281136
12-05-2020,Rajasthan,27.0238,74.2179,3988,113,2264,174,0,88,11394556,1821435,42170
12-05-2020,Tamil Nadu,11.1271,78.6569,8002,53,2051,798,0,92,2264004,,
12-05-2020,Telengana,18.1124,79.0193,1275,30,800,79,0,50,843836914,42579693,17692
12-05-2020,Tripura,23.9408,91.9882,152,0,2,2,0,0,97245391,5889534,4784
12-05-2020,Uttar Pradesh,26.8467,80.9462,3573,80,1758,106,0,105,51771715,7020835,65992
12-05-2020,Uttarakhand,30.0668,79.0193,68,1,46,0,0,0,18529376,2299985,1257
12-05-2020,West Bengal,22.9868,87.855,2063,190,499,124,0,82,12144747,1499879,28369
13-05-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,0,33,0,0,0,150753,26794,1517
13-05-2020,Andhra Pradesh,15.9129,79.74,2090,46,1056,72,0,81,41373364,4081150,14894
13-05-2020,Arunachal Pradesh,28.218,94.7278,1,0,1,0,0,0,217853667,15894511,998118
13-05-2020,Assam,26.2006,92.9376,65,2,39,0,0,5,1031235,84883,44102
13-05-2020,Bihar,25.0961,85.3131,831,6,383,84,0,6,50444181,7951587,356585
13-05-2020,Chandigarh,30.7333,76.7794,187,3,28,13,0,4,16670254,1678941,1227
13-05-2020,Chhattisgarh,21.2787,81.8661,59,0,54,0,0,1,11575012,1291669,306
13-05-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,1,0,0,0,0,0,3630986,318142,235
13-05-2020,Delhi,28.7041,77.1025,7639,86,2512,406,0,383,,2602,478
13-05-2020,Goa,15.2993,74.124,7,0,7,0,0,0,8071763,629114,405
13-05-2020,Gujarat,22.2587,71.1924,8903,537,3246,362,0,466,1907195,196406,1596
13-05-2020,Haryana,29.0588,76.0856,780,11,342,50,0,5,1232128,,
13-05-2020,Himachal Pradesh,31.1048,77.1734,65,2,39,6,0,0,7217715,816253,3648
13-05-2020,Jammu and Kashmir,33.7782,76.5762,934,10,455,55,0,28,4795578,1084853,2696
13-05-2020,Jharkhand,23.6102,85.2799,172,3,79,12,0,1,431221,24155,8058
13-05-2020,Karnataka,15.3173,75.7139,925,31,433,63,0,7,139824,5747,1410
13-05-2020,Kerala,10.8505,76.2711,524,4,489,5,0,0,2477219,490973,4501
13-05-2020,Ladakh,34.2996,78.2932,42,0,21,0,0,0,102174,17192,71
13-05-2020,Madhya Pradesh,22.9734,78.6569,3986,225,1860,201,0,113,9954903,1032609,18883
13-05-2020,Maharashtra,19.7515,75.7139,24427,921,5125,1026,0,339,4248188,235939,7170
13-05-2020,Manipur,24.6637,93.9063,2,0,2,0,0,0,2034606,300761,634
13-05-2020,Meghalaya,25.467,91.3662,13,1,10,0,0,0,430995,59370,3473
13-05-2020,Mizoram,23.1645,92.9376,1,0,1,0,0,0,578807,82703,548
13-05-2020,Odisha,20.9517,85.0985,437,3,116,23,0,31,59274648,4409159,31102
13-05-2020,Puducherry,11.9416,79.8083,13,1,9,1,0,3,2213831,163687,15498
13-05-2020,Punjab,31.1471,75.3412,1914,32,171,37,0,3,675008,30088,182
13-05-2020,Rajasthan,27.0238,74.2179,4126,117,2378,138,0,114,1904970,90076,2719
13-05-2020,Tamil Nadu,11.1271,78.6569,8718,61,2134,716,0,83,,14,3
13-05-2020,Telengana,18.1124,79.0193,1326,32,830,51,0,30,828928,104,152223
13-05-2020,Tripura,23.9408,91.9882,154,0,2,2,0,0,816126,57708,150
13-05-2020,Uttar Pradesh,26.8467,80.9462,3664,82,1873,91,0,115,358675,36183,664
13-05-2020,Uttarakhand,30.0668,79.0193,69,1,46,1,0,0,176919,2964,34212
13-05-2020,West Bengal,22.9868,87.855,2173,198,612,110,0,113,15855490,5044893,376294
14-05-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,0,33,0,0,0,,1,6
14-05-2020,Andhra Pradesh,15.9129,79.74,2137,47,1142,47,0,86,3216305,504142,1355
14-05-2020,Arunachal Pradesh,28.218,94.7278,1,0,1,0,0,0,54960,11866,84
14-05-2020,Assam,26.2006,92.9376,80,2,39,15,0,0,4030048,313256,154450
14-05-2020,Bihar,25.0961,85.3131,940,7,388,109,0,5,2465201,232955,603
14-05-2020,Chandigarh,30.7333,76.7794,187,3,28,0,0,0,11238,390,355
14-05-2020,Chhattisgarh,21.2787,81.8661,59,0,55,0,0,1,11237010,1149054,670
14-05-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,1,0,0,0,0,0,1319772,223190,102
14-05-2020,Delhi,28.7041,77.1025,7998,106,2858,359,0,346,8083326,592089,1617
14-05-2020,Goa,15.2993,74.124,7,0,7,0,0,0,1018783,153662,2384
14-05-2020,Gujarat,22.2587,71.1924,9267,566,3562,364,0,316,,5,3
14-05-2020,Haryana,29.0588,76.0856,793,11,418,13,0,76,5669140,966904,142
14-05-2020,Himachal Pradesh,31.1048,77.1734,66,2,39,1,0,0,21107399,7989151,55673
14-05-2020,Jammu and Kashmir,33.7782,76.5762,971,11,466,37,0,11,98964,60339,398
14-05-2020,Jharkhand,23.6102,85.2799,173,3,79,1,0,0,7127584,989005,53755
14-05-2020,Karnataka,15.3173,75.7139,959,33,451,34,0,18,,4225,14041
14-05-2020,Kerala,10.8505,76.2711,534,4,490,10,0,1,253043,8579,124
14-05-2020,Ladakh,34.2996,78.2932,43,0,22,1,0,1,5114703,249943,2773
14-05-2020,Madhya Pradesh,22.9734,78.6569,4173,232,2004,187,0,144,,9,0
14-05-2020,Maharashtra,19.7515,75.7139,25922,975,5547,1495,0,422,11002430,,
14-05-2020,Manipur,24.6637,93.9063,2,0,2,0,0,0,25000000,384592,556
14-05-2020,Meghalaya,25.467,91.3662,13,1,10,0,0,0,28350449,1494141,4732
14-05-2020,Mizoram,23.1645,92.9376,1,0,1,0,0,0,49264,4166,707
14-05-2020,Odisha,20.9517,85.0985,538,3,143,101,0,27,6019923,773421,24653
14-05-2020,Puducherry,11.9416,79.8083,13,1,9,0,0,0,249149,43200,25
14-05-2020,Punjab,31.1471,75.3412,1924,32,200,10,0,29,2633737,624673,6173
14-05-2020,Rajasthan,27.0238,74.2179,4328,121,2459,202,0,81,30226868,,
14-05-2020,Tamil Nadu,11.1271,78.6569,9227,64,2176,509,0,42,29827732,3624459,3008
14-05-2020,Telengana,18.1124,79.0193,1367,34,940,41,0,110,36224215,5335112,552117
14-05-2020,Tripura,23.9408,91.9882,155,0,16,1,0,14,41903714,,
14-05-2020,Uttar Pradesh,26.8467,80.9462,3729,83,1902,65,0,29,3487616,364474,1028
14-05-2020,Uttarakhand,30.0668,79.0193,72,1,46,3,0,0,1603660,395430,9788
14-05-2020,West Bengal,22.9868,87.855,2290,207,702,117,0,90,22954921,,
15-05-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,0,33,0,0,0,273400000,17647179,235444
15-05-2020,Andhra Pradesh,15.9129,79.74,2205,48,1192,68,0,50,5343203,45522,82926
15-05-2020,Arunachal Pradesh,28.218,94.7278,1,0,1,0,0,0,78646,,
15-05-2020,Assam,26.2006,92.9376,87,2,39,7,0,0,,2,0
